,question,label,Verbes conjugués à la troisième personne du présent indicatif,Déterminants possessifs,Mots interrogatifs,Nombre de mots,Nombre de lettres,Moyenne du nombre de lettres par mots,Pronoms interogatifs,Adverbes interogatifs,Noms au pluriel,Nombres cardinaux,Verbes transitifs,M_mots,Interjections,Lieux,Lieux uniques,Détails,Détails uniques,Organisations,Organisations uniques,Personnes,Personnes uniques,SD_mots,M_adjectifs,M_prépositions,M_adverbes,M_déterminants,M_noms,M_noms propres,M_verbes,SD_adjectifs,SD_prépositions,SD_adverbes,SD_déterminants,SD_noms,SD_noms propres,SD_verbes
488,Comment réagit la population française face aux problèmes environnementaux ?,1.0,0,0,1,10,67,6.7,0,1,1,0,0,1776.0170000000003,0,0,0,0,0,0,0,0,0,3979.585856777185,65.28,,922.93,7244.205,440.71333333333337,,896.1300000000006,63.900000000000006,,0.0,6408.555,433.20909203549996,,0.0
489,Comment l'opposition Est-Ouest a t-elle été fondée ?,1.0,0,0,1,10,45,4.5,0,1,0,0,1,120203.02599999991,0,0,0,0,0,0,0,1,1,263465.3558705758,,,922.93,13652.76,5.28,,367.3100000000002,,,0.0,0.0,5.28,,0.0
490,Qu'est-ce que le taux de mortalité infantile ?,1.0,0,0,0,10,39,3.9,1,0,0,0,0,36993.67899999998,0,0,0,0,0,0,0,0,0,98349.98268880413,6.6,25220.86,,13652.76,6.365,,,0.0,0.0,,0.0,4.855,,
491,Quels sont les fonds structurels de l'état ?,1.0,0,0,1,9,37,4.111111111111111,0,0,1,0,0,46360.43499999997,0,0,0,0,0,0,0,0,0,107946.0003430242,329.74,25220.86,,13652.76,153.27,,,327.97,0.0,,0.0,138.17,,
492,Pourquoi les flux migratoires sont importants ?,1.0,0,0,1,7,41,5.857142857142857,0,1,2,0,0,49566.59285714283,0,0,0,0,0,0,0,0,0,115003.82036502888,917.44,,1348.04,13652.76,2.035,,,0.0,,0.0,0.0,2.035,,
493,Comment est calculé l'indice de pauvreté en eau ?,1.0,0,0,1,10,41,4.1,0,1,0,0,1,37745.587999999974,0,0,0,0,0,0,0,0,0,98081.03045757474,,15455.27,922.93,13652.76,223.27333333333334,,255.98999999999998,,9765.59,0.0,0.0,274.77993635311554,,0.0
494,Quelles sont les limites de l'Afrique australe ?,1.0,0,0,0,9,41,4.555555555555555,0,0,1,0,0,46311.96999999997,0,1,1,0,0,0,0,0,0,107966.6569580012,256.38,25220.86,,13652.76,65.54,0.0,,256.17,0.0,,0.0,0.0,0.0,
495,Quelles sont les limites de l'Afrique australe ?,0.0,0,0,0,9,41,4.555555555555555,0,0,1,0,0,46311.96999999997,0,1,1,0,0,0,0,0,0,107966.6569580012,256.38,25220.86,,13652.76,65.54,0.0,,256.17,0.0,,0.0,0.0,0.0,
496,Qu'est-ce que le Concile ? ,1.0,0,0,0,7,22,3.142857142857143,1,0,0,0,0,49242.41999999998,0,0,0,1,1,0,0,0,0,115141.34814310617,,,,13652.76,0.34,,,,,,0.0,0.0,,
497,Quel est le rôle de la guerre de Trente Ans ?,1.0,0,0,1,11,35,3.1818181818181817,0,0,1,1,0,41432.26555555553,0,0,0,1,1,0,0,0,0,102722.10200902092,657.71,25220.86,,13652.76,771.7400000000001,,,0.0,0.0,,0.0,691.1017605726864,,
498,Qu'est-ce qu'une frise chronologique ?,1.0,0,0,0,8,34,4.25,1,0,0,0,0,49019.06857142854,0,0,0,0,0,0,0,0,0,115211.63816219942,1.28,,0.0,12087.62,0.74,,,0.0,,0.0,0.0,0.0,,
499,Quelles sont les priorités des politiques d'aménagement du territoire ?,0.0,0,0,0,11,62,5.636363636363637,0,0,2,0,0,41174.514444444416,0,0,0,0,0,0,0,0,0,102823.86154584272,512.55,25220.86,,13652.76,35.155,,,0.0,0.0,,0.0,27.380231463594313,,
500,Qu'est-ce que les zones de contact ?,1.0,0,0,0,9,30,3.3333333333333335,1,0,1,0,0,41129.448888888866,0,0,0,0,0,0,0,0,0,102841.76664379635,,25220.86,,13652.76,123.78999999999999,,,,0.0,,0.0,15.909999999999997,,
501,Qui a mis en place le vaccin contre la variole ?,1.0,0,0,1,11,38,3.4545454545454546,1,0,0,0,1,91919.56299999992,0,0,0,0,0,0,0,0,0,254137.94804796475,,3001.695,,13652.76,206.03333333333333,,34164.22000000003,,2687.985,,0.0,280.44874722883367,,0.0
502,Quelles sont les priorités des politiques d'aménagement du territoire ?,1.0,0,0,0,11,62,5.636363636363637,0,0,2,0,0,41174.514444444416,0,0,0,0,0,0,0,0,0,102823.86154584272,512.55,25220.86,,13652.76,35.155,,,0.0,0.0,,0.0,27.380231463594313,,
503,Qui a révoqué l'édit de Nantes ?,1.0,0,0,1,8,26,3.25,1,0,0,0,1,112954.6524999999,0,0,0,1,1,0,0,0,0,280115.8382121679,,25220.86,,13652.76,0.7,0.0,5.74,,0.0,,0.0,0.0,0.0,0.0
504,Quelles sont les étapes de la colonisation de l'Amérique ?,1.0,0,0,0,11,49,4.454545454545454,0,0,1,0,0,46307.871249999975,0,1,1,0,0,0,0,0,0,107968.4131027106,512.55,25220.86,,13652.76,16.48,0.0,,0.0,0.0,,0.0,15.06,0.0,
505,Pourquoi l'hébreu n'a pas été la langue de diffusion de la Bible ?,1.0,0,0,1,15,54,3.6,0,1,0,0,0,103610.09083333326,0,0,0,1,1,0,0,0,0,243373.75590841402,,25220.86,6512.063333333334,13652.76,71.66,0.0,,,0.0,8274.561533037398,0.0,66.56,0.0,
506,A partir de quand l'Europe devient-elle la première puissance mondiale ?,1.0,2,0,0,13,62,4.769230769230769,0,0,0,0,1,59059.73833333338,0,0,0,0,0,0,0,0,0,166777.498157353,781.5400000000001,25220.86,,13652.76,67.38,0.0,221968.0133333335,726.3800000000001,0.0,,0.0,0.0,0.0,275072.0759204336
507,A partir de quand l'Europe devient-elle la première puissance mondiale ?,0.0,2,0,0,13,62,4.769230769230769,0,0,0,0,1,59059.73833333338,0,0,0,0,0,0,0,0,0,166777.498157353,781.5400000000001,25220.86,,13652.76,67.38,0.0,221968.0133333335,726.3800000000001,0.0,,0.0,0.0,0.0,275072.0759204336
508,Quel est le lien entre le début de l'industrialisation du territoire français et l'organisation de son territoire ?,1.0,0,1,1,20,98,4.9,0,0,0,0,0,27454.762857142843,0,0,0,0,0,0,0,0,0,84526.88108348625,393.44500000000005,12796.79,,6826.38,76.106,,,264.265,12424.070000000002,,6826.38,79.59338253900258,,
509,Quelles sont les crises majeures que connaît la France en 1789 ? ,1.0,1,0,0,12,53,4.416666666666667,0,0,1,1,1,35058.000909090886,0,1,1,0,0,0,0,0,0,94140.28655066977,277.17499999999995,5689.68,,13652.76,100.3,0.0,34597.07999999999,235.37499999999997,0.0,,0.0,0.0,0.0,0.0
510,Quels sont les enjeux du vieillissement ?,1.0,0,0,1,7,35,5.0,0,0,1,0,0,52940.79285714283,0,0,0,0,0,0,0,0,0,113888.32466754668,657.71,25220.86,,13652.76,5.1899999999999995,,,0.0,0.0,,0.0,4.15,,
511,Quand est-ce que le texte de la Confédération a été ratifié ?,1.0,0,0,0,13,50,3.8461538461538463,0,0,0,0,1,111244.56181818171,0,1,1,0,0,0,0,0,0,252825.57957310177,,25220.86,,13652.76,20.700000000000003,,7.199999999999999,,0.0,,0.0,20.140000000000004,,0.0
512,Quels sont les avantages du littoral et des vallées ?,1.0,0,0,1,10,44,4.4,0,0,2,0,0,42617.889999999985,0,0,0,0,0,0,0,0,0,102324.66455854819,657.71,25220.86,,13652.76,25.586666666666662,,,0.0,0.0,,0.0,19.966787979598074,,
513,Quelles sont les priorités des politiques d'aménagement du territoire ?,0.0,0,0,0,11,62,5.636363636363637,0,0,2,0,0,41174.514444444416,0,0,0,0,0,0,0,0,0,102823.86154584272,512.55,25220.86,,13652.76,35.155,,,0.0,0.0,,0.0,27.380231463594313,,
514,Quel est l'objectif de la politique de rééquilibrage ?,1.0,0,0,1,10,46,4.6,0,0,0,0,0,46336.21999999998,0,0,0,0,0,0,0,0,0,107956.35186875856,657.71,25220.86,,13652.76,38.19666666666667,,,0.0,0.0,,0.0,31.334188286208335,,
515,Quel est l'objectif de la politique de rééquilibrage ?,0.0,0,0,1,10,46,4.6,0,0,0,0,0,46336.21999999998,0,0,0,0,0,0,0,0,0,107956.35186875856,657.71,25220.86,,13652.76,38.19666666666667,,,0.0,0.0,,0.0,31.334188286208335,,
516,Quels sont les avantages d'une monarchie parlementaire ?,1.0,0,0,1,9,49,5.444444444444445,0,0,1,0,0,42523.97666666665,0,0,0,0,0,0,0,0,0,102352.58336111477,329.625,25220.86,,12870.19,25.73,,,328.085,0.0,,782.5699999999997,23.529999999999998,,
517,Quel est l'objectif de la politique de rééquilibrage ?,0.0,0,0,1,10,46,4.6,0,0,0,0,0,46336.21999999998,0,0,0,0,0,0,0,0,0,107956.35186875856,657.71,25220.86,,13652.76,38.19666666666667,,,0.0,0.0,,0.0,31.334188286208335,,
518,En quelle année l'Orient et l'Occident rompent leurs relations ?,1.0,0,1,0,12,55,4.583333333333333,0,0,1,0,1,3112.150000000001,0,1,1,1,1,0,0,0,0,5051.878903858894,,5689.68,,4550.92,391.2,0.0,1199.7299999999996,,0.0,,6435.972785274965,241.3,0.0,0.0
519,En quelle année l'Orient et l'Occident rompent leurs relations ?,0.0,0,1,0,12,55,4.583333333333333,0,0,1,0,1,3112.150000000001,0,1,1,1,1,0,0,0,0,5051.878903858894,,5689.68,,4550.92,391.2,0.0,1199.7299999999996,,0.0,,6435.972785274965,241.3,0.0,0.0
520,Qu'est-ce que le foyer de population ?,1.0,0,0,0,9,32,3.5555555555555554,1,0,0,0,0,41111.85777777775,0,0,0,0,0,0,0,0,0,102848.78561542033,,25220.86,,13652.76,44.629999999999995,,,,0.0,,0.0,13.27,,
521,Qu'est-ce qu'une ordonnance royale ?,1.0,0,0,0,8,32,4.0,1,0,0,0,0,49034.49714285711,0,0,0,0,0,0,0,0,0,115205.07787316632,90.6,,0.0,12087.62,19.42,,,0.0,,0.0,0.0,0.0,,
522,Qu'est-ce que la mondialisation ?,1.0,0,0,0,7,29,4.142857142857143,1,0,0,0,0,49242.38999999997,0,0,0,0,0,0,0,0,0,115141.36097311939,,,,13652.76,0.13,,,,,,0.0,0.0,,
523,Comment les transports renforcent la relation entre les territoires ?,1.0,0,0,1,10,60,6.0,0,1,2,0,1,1925.58125,0,0,0,0,0,0,0,0,0,4441.325817440209,,372.72,922.93,13652.76,76.25333333333334,,227.48000000000005,,0.0,0.0,0.0,52.08605784873936,,0.0
524,Quelle est la richesse des villes musulmanes ?,1.0,0,0,0,8,39,4.875,0,0,1,0,0,46319.68999999997,0,0,0,0,0,0,0,0,0,107963.39301895241,11.68,25220.86,,13652.76,308.34999999999997,,,11.68,0.0,,0.0,281.93,,
525,Quel est le centre de la civilisation aztèque-mexica ?,1.0,0,0,1,11,46,4.181818181818182,0,0,0,0,0,37071.52299999997,0,0,0,0,0,0,0,0,0,98320.89384215904,329.45500000000004,25220.86,,13652.76,46.28666666666667,0.0,,328.25500000000005,0.0,,0.0,48.94436660354511,0.0,
526,Quel est l'intérêt de la redécouverte ?,1.0,0,0,1,8,33,4.125,0,0,0,0,0,52962.48285714283,0,0,0,0,0,0,0,0,0,113878.25603859841,657.71,25220.86,,13652.76,81.105,,,0.0,0.0,,0.0,81.075,,
527,Qu'est-ce que le temps long ?,1.0,0,0,0,8,24,3.0,1,0,0,0,0,43297.966249999976,0,0,0,0,0,0,0,0,0,108846.33911594296,656.08,,,13652.76,1031.05,,,0.0,,,0.0,0.0,,
528,Quel a été le premier livre publié en Europe ?,1.0,0,0,1,10,37,3.7,0,0,0,0,1,120724.1139999999,0,1,1,0,0,0,0,0,0,263232.54688702145,1082.815,5689.68,,13652.76,396.22,0.0,568.89,425.105,0.0,,0.0,0.0,0.0,0.0
529,Qu'est-ce que la zone centrale d'un parc ?,1.0,0,0,0,11,35,3.1818181818181817,1,0,0,0,0,34750.110909090894,0,0,0,0,0,0,0,0,0,94038.37375501642,72.56,25220.86,,12870.19,86.78999999999999,,,0.0,0.0,,782.5699999999997,21.089999999999996,,
530,Quels étaient les contacts culturels à Tolède au XIIe siècle ?,1.0,0,0,1,11,52,4.7272727272727275,0,0,1,0,0,32527.28272727271,0,2,2,0,0,0,0,0,0,94526.19811638325,227.29,6095.2,,13652.76,115.62,0.0,,304.512680305216,6095.2,,0.0,24.07999999999999,0.0,
531,Qu'est-ce qu'une série de mesures conjoncturelles ?,1.0,0,0,0,10,45,4.5,1,0,1,0,0,40943.29777777775,0,0,0,0,0,0,0,0,0,102894.2570011266,0.0,25220.86,0.0,12087.62,68.68,,,0.0,0.0,0.0,0.0,4.380000000000003,,
532,Quel château a été construit par Louis XIV ?,1.0,0,0,0,9,36,4.0,0,0,0,0,1,132070.671111111,0,0,0,0,0,0,0,1,1,275168.2575847902,0.0,1753.02,,0.0,87.36,0.0,2027.6999999999991,0.0,0.0,,0.0,0.0,0.0,0.0
533,Quel est l'intérêt de la loi Habeas Corpus ?,1.0,0,0,1,10,36,3.6,0,0,0,0,0,41217.5522222222,0,0,0,1,1,0,0,0,0,102806.74509139122,657.71,25220.86,,13652.76,95.7,,,0.0,0.0,,0.0,97.69108761806268,,
534,Comment faire face aux problèmes de l'environnement en Afrique australe ?,1.0,0,0,1,12,63,5.25,0,1,1,0,1,33347.704166666656,0,1,1,0,0,0,0,0,0,96521.41920724748,0.21000000000000002,15455.27,922.93,7244.205,437.05333333333346,0.0,352539.1999999999,0.0,9765.59,0.0,6408.555,436.68452574166423,0.0,0.0
535,Qu'est-ce qu'un mulâtre ?,1.0,0,0,0,7,22,3.142857142857143,1,0,0,0,0,49018.99999999996,0,0,0,0,0,0,0,0,0,115211.66733735998,,,,12087.62,1.54,,,,,,0.0,0.0,,
536,Qu'est-ce que la reconnaissance des droits naturels ?,1.0,0,0,0,10,46,4.6,1,0,1,0,0,37052.237999999976,0,0,0,0,0,0,0,0,0,98328.03715419212,159.12,25220.86,,13652.76,222.9,,,0.0,0.0,,0.0,192.34,,
537,Quelles sont les conséquences des villes multimillionnaires et mégapoles ?,1.0,0,0,0,10,65,6.5,0,0,3,0,0,38396.809999999976,0,0,0,0,0,0,0,0,0,97896.17991767252,256.36499999999995,25220.86,,13652.76,209.60999999999999,,,256.18499999999995,0.0,,0.0,269.63354996488596,,
538,Quelle est la principale région pour les diamants et la platine ?,1.0,0,0,0,12,54,4.5,0,0,1,0,0,36493.250999999975,0,0,0,0,0,0,0,0,0,98323.76355446914,73.36,7078.55,,13652.76,33.85333333333333,,,73.36,0.0,,0.0,21.92127328013184,,
539,Quelles ont été les guerres menées par Louis XIV ?,1.0,0,0,0,10,41,4.1,0,0,1,0,1,120412.5389999999,0,0,0,0,0,0,0,1,1,263370.8424564542,256.275,1753.02,,13652.76,443.3,0.0,2995.8,256.275,0.0,,0.0,0.0,0.0,0.0
540,Quels sont les avantages du tunnel sous la Manche ?,1.0,0,0,1,10,42,4.2,0,0,1,0,0,41219.822222222196,0,1,1,0,0,0,0,0,0,102805.85044099196,657.71,12768.175000000001,,13652.76,43.87,0.0,,0.0,12452.685,,0.0,5.390000000000001,0.0,
541,Quel est le niveau de développement du PMA ?,1.0,0,0,1,9,36,4.0,0,0,0,0,0,46336.34374999998,0,0,0,0,0,0,0,0,0,107956.3005834038,657.71,25220.86,,13652.76,38.52666666666667,,,0.0,0.0,,0.0,44.83347063176003,,
542,Quel est le nombre de migrants dans le monde ?,1.0,0,0,1,10,37,3.7,0,0,1,0,0,41886.175555555536,0,0,0,0,0,0,0,0,0,102549.36490950052,657.71,14939.725,,13652.76,580.6066666666667,,,0.0,10281.135,,0.0,764.9666388077908,,
543,Quel est le niveau de développement du PMA ?,0.0,0,0,1,9,36,4.0,0,0,0,0,0,46336.34374999998,0,0,0,0,0,0,0,0,0,107956.3005834038,657.71,25220.86,,13652.76,38.52666666666667,,,0.0,0.0,,0.0,44.83347063176003,,
544,Quel est l'enjeu de la pollution des eaux ?,1.0,0,0,1,10,35,3.5,0,0,1,0,0,46400.09374999998,0,0,0,0,0,0,0,0,0,107929.12641912287,657.71,25220.86,,13652.76,208.52666666666667,,,0.0,0.0,,0.0,284.9371693705279,,
545,Quelle est la conséquence de la croissance démographique sur le patrimoine naturel en France ?,1.0,0,0,0,15,80,5.333333333333333,0,0,0,0,0,29102.946923076906,0,1,1,0,0,0,0,0,0,87460.10263609493,53.17333333333334,11143.550000000001,,13652.76,17.18,0.0,,74.91578442194646,10037.9126689201,,0.0,15.176727798398002,0.0,
546,Quel est le but de la croisade ?,1.0,0,0,1,8,25,3.125,0,0,0,0,0,52962.9214285714,0,0,0,0,0,0,0,0,0,113878.05104669742,657.71,25220.86,,13652.76,82.64,,,0.0,0.0,,0.0,74.22000000000001,,
547,Au bout de combien d'années sont renouvelées les différentes chambres du pouvoir au Etats-Unis ? ,1.0,0,0,1,16,82,5.125,0,0,2,0,1,28667.013076923064,0,1,1,0,0,0,0,0,0,87587.52131576337,543.2,12610.43,390.58,13652.76,425.545,0.0,117.74999999999993,0.0,12610.43,0.0,0.0,180.55606020014946,0.0,0.0
548,Quelles sont les différentes richesses minières de l'Afrique australe ?,1.0,0,0,0,11,62,5.636363636363637,0,0,1,0,0,37100.41999999998,0,1,1,0,0,0,0,0,0,98310.0505979685,265.08,25220.86,,13652.76,26.42,0.0,,263.0224185311967,0.0,,0.0,0.0,0.0,
549,Qu'est-ce qu'un humaniste ?,1.0,0,0,0,7,24,3.4285714285714284,1,0,0,0,0,49018.90857142855,0,0,0,0,0,0,0,0,0,115211.70623637746,,,,12087.62,0.9,,,,,,0.0,0.0,,
550,Qu'est-ce que la littoralisation ?,1.0,0,0,0,7,30,4.285714285714286,1,0,0,0,0,49242.3714285714,0,0,0,0,0,0,0,0,0,115141.36891553129,,,,13652.76,0.0,,,,,,0.0,0.0,,
551,Qu'est-ce qu'un humaniste ?,0.0,0,0,0,7,24,3.4285714285714284,1,0,0,0,0,49018.90857142855,0,0,0,0,0,0,0,0,0,115211.70623637746,,,,12087.62,0.9,,,,,,0.0,0.0,,
552,Qu'est-ce que la croissance démographique ?,0.0,0,0,0,8,38,4.75,1,0,0,0,0,43088.16499999998,0,0,0,0,0,0,0,0,0,108928.70502214263,0.4,,,13652.76,8.32,,,0.0,,,0.0,0.0,,
553,Qu'est-ce que la croissance démographique ?,1.0,0,0,0,8,38,4.75,1,0,0,0,0,43088.16499999998,0,0,0,0,0,0,0,0,0,108928.70502214263,0.4,,,13652.76,8.32,,,0.0,,,0.0,0.0,,
554,Qui a découvert le cap de Bonne-espérance en quelle année ?,1.0,0,0,1,11,49,4.454545454545454,1,0,0,0,1,83076.55818181811,0,1,1,0,0,0,0,0,0,243817.70929746557,0.0,15455.27,,13652.76,335.74,0.0,3850.199999999998,0.0,9765.59,,0.0,296.76,0.0,0.0
555,Qu'est-ce qu'un calendrier ?,1.0,0,0,0,7,25,3.5714285714285716,1,0,0,0,0,49020.54571428568,0,0,0,0,0,0,0,0,0,115211.009764751,,,,12087.62,12.36,,,,,,0.0,0.0,,
556,Pourquoi privilégie t-on la compétitivité des territoires ?,0.0,0,0,1,9,52,5.777777777777778,0,1,1,0,0,4480.202222222223,0,0,0,0,0,0,0,0,0,8456.833074391878,0.0,25220.86,1348.04,13652.76,33.38666666666666,0.0,,0.0,0.0,0.0,0.0,25.48067154182209,0.0,
557,Pourquoi privilégie t-on la compétitivité des territoires ?,1.0,0,0,1,9,52,5.777777777777778,0,1,1,0,0,4480.202222222223,0,0,0,0,0,0,0,0,0,8456.833074391878,0.0,25220.86,1348.04,13652.76,33.38666666666666,0.0,,0.0,0.0,0.0,0.0,25.48067154182209,0.0,
558,Pourquoi privilégie t-on la compétitivité des territoires ?,0.0,0,0,1,9,52,5.777777777777778,0,1,1,0,0,4480.202222222223,0,0,0,0,0,0,0,0,0,8456.833074391878,0.0,25220.86,1348.04,13652.76,33.38666666666666,0.0,,0.0,0.0,0.0,0.0,25.48067154182209,0.0,
559,Qui a exploré le monde au XVè siècle ?,1.0,0,0,1,9,30,3.3333333333333335,1,0,0,0,1,97819.21111111103,0,0,0,1,1,0,0,0,0,267298.9232213995,0.0,0.0,,13652.76,876.49,,210.0,0.0,0.0,,0.0,784.95,,0.0
560,Quels sont les éléments qui différencient le calvinisme et le Luthéranisme ?,1.0,0,0,2,12,65,5.416666666666667,0,0,1,0,1,36938.89799999999,0,0,0,0,0,0,0,1,1,98193.8945061806,657.71,,,13652.76,16.05666666666667,,44.38000000000001,0.0,,,0.0,22.62980384851407,,0.0
561,Quels sont les éléments qui différencient le calvinisme et le Luthéranisme ?,0.0,0,0,2,12,65,5.416666666666667,0,0,1,0,1,36938.89799999999,0,0,0,0,0,0,0,1,1,98193.8945061806,657.71,,,13652.76,16.05666666666667,,44.38000000000001,0.0,,,0.0,22.62980384851407,,0.0
562,Quels sont les éléments qui différencient le calvinisme et le Luthéranisme ?,0.0,0,0,2,12,65,5.416666666666667,0,0,1,0,1,36938.89799999999,0,0,0,0,0,0,0,1,1,98193.8945061806,657.71,,,13652.76,16.05666666666667,,44.38000000000001,0.0,,,0.0,22.62980384851407,,0.0
563,Qui domine la méditerranée orientale depuis la fondation de Rome jusqu'à la fin de l'Empire romain d'Occident ?,1.0,1,0,1,21,94,4.476190476190476,1,0,0,0,0,3946.37125,0,3,3,0,0,0,0,0,0,7263.188774292661,30.36,9477.565,,13652.76,121.29,0.0,0.0,13.719999999999999,10315.46305416897,,0.0,176.88821696201248,0.0,0.0
564,Qui domine la méditerranée orientale depuis la fondation de Rome jusqu'à la fin de l'Empire romain d'Occident ?,0.0,1,0,1,21,94,4.476190476190476,1,0,0,0,0,3946.37125,0,3,3,0,0,0,0,0,0,7263.188774292661,30.36,9477.565,,13652.76,121.29,0.0,0.0,13.719999999999999,10315.46305416897,,0.0,176.88821696201248,0.0,0.0
565,Quel est le système de migrations Nord-Nord ?,1.0,0,0,1,8,38,4.75,0,0,1,0,0,46341.31124999998,0,0,0,0,0,1,1,0,0,107954.17596203016,657.71,25220.86,,13652.76,77.66,0.0,,0.0,0.0,,0.0,76.17999999999999,0.0,
566,Qu'est-ce que le PCS (Plan Communal de Sauvegarde) ?,1.0,0,0,0,13,44,3.3846153846153846,1,0,0,0,0,28478.38615384614,0,1,1,1,1,0,0,0,0,87648.49401304779,6.32,25220.86,,13652.76,147.62,0.0,,0.0,0.0,,0.0,147.46,0.0,
567,Quelle est la date de la rupture majeure de l'Orient ?,1.0,0,0,0,12,44,3.6666666666666665,0,0,0,0,0,41115.42888888886,0,0,0,1,1,0,0,0,0,102847.35894486654,20.9,25220.86,,13652.76,39.8,0.0,,20.9,0.0,,0.0,23.02,0.0,
568,Quelle est la date de la rupture majeure de l'Orient ?,0.0,0,0,0,12,44,3.6666666666666665,0,0,0,0,0,41115.42888888886,0,0,0,1,1,0,0,0,0,102847.35894486654,20.9,25220.86,,13652.76,39.8,0.0,,20.9,0.0,,0.0,23.02,0.0,
569,Quelle est la date de la rupture majeure de l'Orient ?,0.0,0,0,0,12,44,3.6666666666666665,0,0,0,0,0,41115.42888888886,0,0,0,1,1,0,0,0,0,102847.35894486654,20.9,25220.86,,13652.76,39.8,0.0,,20.9,0.0,,0.0,23.02,0.0,
570,En quoi l'âge d'or s'oppose t-il à l'âge moyen ?,1.0,1,0,1,15,39,2.6,0,0,0,0,0,5786.41923076923,0,0,0,0,0,0,0,0,0,7618.313050848605,202.76,14366.980000000001,,13652.76,183.55,,0.0,0.0,8120.75010576404,,0.0,121.63000000000001,,0.0
571,Quels sont les modèles de développement adoptés par les gouvernements dans les années 1950-1970 ?,1.0,0,0,1,17,83,4.882352941176471,0,0,3,3,1,25212.559999999987,0,0,0,0,0,0,0,0,0,82017.55362012064,657.71,10544.156666666668,,13652.76,117.44571428571429,,379.5000000000001,0.0,10445.5668366133,,0.0,214.44945077750955,,0.0
572,Quels pays composent l'Afrique australe ?,1.0,0,0,1,7,36,5.142857142857143,0,0,1,0,1,2119.5514285714285,0,1,1,0,0,0,0,0,0,4713.638393523412,328.96000000000004,,,13652.76,202.57,0.0,323.6099999999999,328.75000000000006,,,0.0,0.0,0.0,0.0
573,Quel est le rôle de la mondialisation ?,0.0,0,0,1,8,32,4.0,0,0,0,0,0,52959.1514285714,0,0,0,0,0,0,0,0,0,113879.8009389479,657.71,25220.86,,13652.76,69.445,,,0.0,0.0,,0.0,69.315,,
574,Quel est le rôle de la mondialisation ?,1.0,0,0,1,8,32,4.0,0,0,0,0,0,52959.1514285714,0,0,0,0,0,0,0,0,0,113879.8009389479,657.71,25220.86,,13652.76,69.445,,,0.0,0.0,,0.0,69.315,,
575,Quel est le rôle de la mondialisation ?,0.0,0,0,1,8,32,4.0,0,0,0,0,0,52959.1514285714,0,0,0,0,0,0,0,0,0,113879.8009389479,657.71,25220.86,,13652.76,69.445,,,0.0,0.0,,0.0,69.315,,
576,Quels sont les objectifs du programme pour un développement durable ?,1.0,0,0,1,11,59,5.363636363636363,0,0,1,0,0,35445.074545454525,0,0,0,0,0,0,0,0,0,93803.12436083322,330.985,16149.705,,12870.19,50.07333333333333,,,326.725,9071.155,,782.5699999999997,35.38633006622128,,
577,Quels sont les objectifs du programme pour un développement durable ?,0.0,0,0,1,11,59,5.363636363636363,0,0,1,0,0,35445.074545454525,0,0,0,0,0,0,0,0,0,93803.12436083322,330.985,16149.705,,12870.19,50.07333333333333,,,326.725,9071.155,,782.5699999999997,35.38633006622128,,
578,Quelles aides apportent le FEDER aux territoires français ?,1.0,0,0,0,9,51,5.666666666666667,0,0,2,0,1,3652.1011111111106,0,0,0,0,0,1,1,0,0,5348.399341099778,129.18,12190.4,,6826.38,129.78666666666666,,6507.209999999997,0.0,0.0,,6826.38,157.32277676448788,,0.0
579,Quelles aides apportent le FEDER aux territoires français ?,0.0,0,0,0,9,51,5.666666666666667,0,0,2,0,1,3652.1011111111106,0,0,0,0,0,1,1,0,0,5348.399341099778,129.18,12190.4,,6826.38,129.78666666666666,,6507.209999999997,0.0,0.0,,6826.38,157.32277676448788,,0.0
580,Quel est le rôle des communes ?,1.0,0,0,1,7,25,3.5714285714285716,0,0,1,0,0,52960.04428571426,0,0,0,0,0,0,0,0,0,113879.38574209309,657.71,25220.86,,13652.76,72.57,,,0.0,0.0,,0.0,66.19,,
581,Quels sont les différents types de contacts sur la Méditerranée médiévale ?,1.0,0,0,1,12,64,5.333333333333333,0,0,2,0,0,34041.31999999998,0,1,1,0,0,0,0,0,0,94230.44005246928,402.5166666666667,13870.485,,13652.76,269.8,,,283.80378953698903,11350.375,,0.0,288.4660927503728,,
582,Quelles sont les catastrophes naturelles présentes sur Terre ?,1.0,0,0,0,9,54,6.0,0,0,1,0,1,39294.7222222222,0,1,1,0,0,0,0,0,0,103232.84093080803,335.835,2520.11,,13652.76,310.91999999999996,,5142.2800000000025,176.71499999999997,0.0,,0.0,277.98,,0.0
583,Quelles sont les catastrophes naturelles présentes sur Terre ?,0.0,0,0,0,9,54,6.0,0,0,1,0,1,39294.7222222222,0,1,1,0,0,0,0,0,0,103232.84093080803,335.835,2520.11,,13652.76,310.91999999999996,,5142.2800000000025,176.71499999999997,0.0,,0.0,277.98,,0.0
584,Quel est le nombre de personnes qui n'ont pas d'eau potable ?,1.0,0,0,2,14,50,3.5714285714285716,0,0,1,0,1,72274.58285714287,0,0,0,0,0,0,0,0,0,171289.4241528916,331.115,25220.86,9094.075,6826.38,428.4266666666667,,610758.0000000005,326.595,0.0,9094.075,6826.38,246.25824999152596,,0.0
